run_id,phase,model,MAX_CANDS,seed,user,target,rank_k,is_hit,s_cbf_raw,s_cf_raw,s_cbf_norm,s_cf_norm,s_hybrid,blend_method,alpha_used,hit_count,matched_kws,kw_n,user_profile_len,user_bin,item_popularity,candidate_size,context_strength,ctx_sz,explanation_type,reason_th,confidence,user_routing,topk_longtail_rate,topk_avg_popularity,rank_before,rank_after_drop_ctx,rank_drop_ctx,y_true,has_explanation,dominance_gap,item_pop_bin,context_bin,topk_k
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน1,กรุงเทพ,9,1,0.773192822933197,0.11642998456954956,0.45153382420539856,0.9915781021118164,0.0951048955321312,RRF,,4,"['กระบวนท่ารำ', 'วาดภาพ', 'เทวดา', 'การรบ']",4,17,mid,21,66,0.21212121212121213,66,CF-dominant,แนะนำภายในบริบท การเผยแพร่วัฒนธรรมต่างประเทศ และคล้ายกับสิ่งที่คุณเคยชอบในอดีต จึงถูกจัดอันดับสูง,0.03749994619828784,CF-preferred,0.3,17.3,9,6,-3,1,1,0.5400442779064178,popular,moderate,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน10,ระบำตารีบุหงา,1,1,0.8590379953384399,0.11001861840486526,1.0,1.0,0.1818181872367859,RRF,,2,"['ตารีบุหงา', 'งานแต่งงาน']",2,15,mid,18,47,0.02127659574468085,47,Balanced,แนะนำภายในบริบท งานทำบุญ และได้คะแนนสูงทั้งจากเนื้อหาและพฤติกรรม จึงเป็นตัวเลือกอันดับต้น ๆ,0.26666663560872533,CF-preferred,0.3,17.4,1,5,4,1,1,0.0,popular,weak,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน11,ฟ้อนรัก,1,1,0.7946674823760986,0.09852171689271927,1.0,1.0,0.1818181872367859,RRF,,3,"['พระเจ้าบรมวงศ์เธอกรมพระนราธิปประพันธ์พงศ์', 'ท้าวพิชัยพิษณุกร', 'นางโรย']",3,14,mid,30,100,0.01,108,Balanced,แนะนำภายในบริบท การเผยแพร่วัฒนธรรมในประเทศ และได้คะแนนสูงทั้งจากเนื้อหาและพฤติกรรม จึงเป็นตัวเลือกอันดับต้น ๆ,0.2361110844656045,CF-preferred,0.2,24.6,1,5,4,1,1,0.0,popular,weak,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน12,ฟ้อนเจิง,2,1,0.7543907165527344,0.13153526186943054,0.8405241966247559,0.9940412640571594,0.16025641560554504,RRF,,3,"['ภาคเหนือ', 'ต่อสู้', 'ล้านนา']",3,15,mid,15,36,0.16666666666666666,36,Balanced,แนะนำภายในบริบท งานพระราชทานเพลิงศพ และได้คะแนนสูงทั้งจากเนื้อหาและพฤติกรรม จึงเป็นตัวเลือกอันดับต้น ๆ,0.1185897339151398,CF-preferred,0.4,31.5,2,2,0,1,1,0.15351706743240356,mid,weak,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน13,ลีลาหมากแก๊ป,3,1,0.7939276695251465,0.08315341174602509,0.9059728384017944,0.8630470633506775,0.1295546591281891,RRF,,3,"['ดนตรีพื้นบ้าน', 'เครื่องดนตรีพื้นบ้าน', 'เครื่องดนตรี']",3,15,mid,11,66,0.13636363636363635,66,Balanced,แนะนำภายในบริบท การเผยแพร่วัฒนธรรมต่างประเทศ และได้คะแนนสูงทั้งจากเนื้อหาและพฤติกรรม จึงเป็นตัวเลือกอันดับต้น ๆ,0.008741277029331728,CF-preferred,0.8,11.5,3,17,14,1,1,0.04292577505111694,niche,weak,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน14,การแสดงโขนเรื่องรามเกียรติ์ ตอน ศึกวิรุญจำบัง,1,1,0.7656738758087158,0.13253054022789001,0.9824263453483582,0.9376651644706726,0.1538461595773697,RRF,,4,"['น้องชาย', 'สีน้ำเงิน', 'หายตัว', 'การศึก']",4,14,mid,14,40,0.25,40,Balanced,แนะนำภายในบริบท งานฌาปนกิจศพ และได้คะแนนสูงทั้งจากเนื้อหาและพฤติกรรม จึงเป็นตัวเลือกอันดับต้น ๆ,0.02499999595356172,CF-preferred,0.4,30.0,1,9,8,1,1,0.04476118087768555,mid,moderate,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน15,การแสดงโขนเรื่องรามเกียรติ์ ตอน ศึกวิรุญจำบัง,3,1,0.7304375171661377,0.11126430332660675,0.5225869417190552,1.0,0.10815046727657318,RRF,,3,"['น้องชาย', 'หายตัว', 'ท้าวลัสเตียน']",3,14,mid,14,100,0.02,108,CF-dominant,แนะนำภายในบริบท การเผยแพร่วัฒนธรรมในประเทศ และคล้ายกับสิ่งที่คุณเคยชอบในอดีต จึงถูกจัดอันดับสูง,0.014041477153759129,CF-preferred,0.4,26.5,3,5,2,1,1,0.4774130582809448,mid,weak,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน16,ตะกล้อล้อท่า,1,1,0.8077408075332642,0.1324855238199234,0.9194393157958984,0.9574748277664185,0.16025641560554504,RRF,,3,"['ชาวบ้าน', 'กระบวนท่ารำ', 'นานาชาติ']",3,8,cold,11,40,0.1,40,Balanced,แนะนำภายในบริบท งานสวดอภิธรรม และได้คะแนนสูงทั้งจากเนื้อหาและพฤติกรรม จึงเป็นตัวเลือกอันดับต้น ๆ,0.1727273346450772,CF-preferred,0.4,15.5,1,8,7,1,1,0.03803551197052002,niche,weak,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน17,ฟ้อนรัก,1,1,0.7933648824691772,0.1106942892074585,1.0,0.9771152138710022,0.17424242198467255,RRF,,4,"['พระนิพนธ์', 'พระแพง', 'พระพี่เลี้ยง', 'พระลอ']",4,7,cold,30,100,0.02,108,Balanced,แนะนำภายในบริบท การเผยแพร่วัฒนธรรมในประเทศ และได้คะแนนสูงทั้งจากเนื้อหาและพฤติกรรม จึงเป็นตัวเลือกอันดับต้น ๆ,0.1630434865652701,CF-preferred,0.1,18.6,1,6,5,1,1,0.022884786128997803,popular,weak,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน18,วิรัชสราญรมย์,3,1,0.7545711398124695,0.12899257242679596,0.7818294167518616,1.0,0.12037037312984467,RRF,,2,"['เพลงสากล', 'ตะวันตก']",2,7,cold,14,47,0.0425531914893617,47,CF-dominant,แนะนำภายในบริบท งานทำบุญ และคล้ายกับสิ่งที่คุณเคยชอบในอดีต จึงถูกจัดอันดับสูง,0.01562496861864079,CF-preferred,0.5,12.5,3,3,0,1,1,0.21817058324813843,mid,weak,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน19,โนรา,1,1,0.8091267347335815,0.09782156348228455,1.0,0.9312871098518372,0.16233766078948975,RRF,,3,"['ชาวไทย', 'มโนราห์', 'มีแบบแผน']",3,8,cold,9,100,0.07,108,Balanced,แนะนำภายในบริบท การเผยแพร่วัฒนธรรมในประเทศ และได้คะแนนสูงทั้งจากเนื้อหาและพฤติกรรม จึงเป็นตัวเลือกอันดับต้น ๆ,0.012820469665623961,CF-preferred,0.3,18.0,1,8,7,1,1,0.06871289014816284,niche,weak,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน2,กินนรีร่อนออกมโนราห์บูชายัญ,1,1,0.838191032409668,0.08042004704475403,1.0,1.0,0.1818181872367859,RRF,,4,"['ละครชาตรี', 'บูชายัญ', 'มโนราห์', 'กินรี']",4,17,mid,42,30,0.13333333333333333,30,Balanced,แนะนำภายในบริบท งานบวงสรวง และได้คะแนนสูงทั้งจากเนื้อหาและพฤติกรรม จึงเป็นตัวเลือกอันดับต้น ๆ,0.14880950977097357,CF-preferred,0.4,16.3,1,1,0,1,1,0.0,popular,weak,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน20,ฟ้อนดวงเดือน,1,1,0.8008419871330261,0.12654006481170654,1.0,1.0,0.1818181872367859,RRF,,4,"['พระนิพนธ์', 'หญิงสาว', 'ชายหนุ่ม', 'เพลงอัตราจังหวะสองชั้น']",4,7,cold,32,47,0.1276595744680851,47,Balanced,แนะนำภายในบริบท งานเปิดบริษัท และได้คะแนนสูงทั้งจากเนื้อหาและพฤติกรรม จึงเป็นตัวเลือกอันดับต้น ๆ,0.2142856907919468,CF-preferred,0.7,10.2,1,3,2,1,1,0.0,popular,weak,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน21,ฟ้อนรัก,1,1,0.7944986820220947,0.11030645668506622,1.0,1.0,0.1818181872367859,RRF,,3,"['พระลอ', 'พระแพง', 'ลิลิตพระลอ']",3,6,cold,30,100,0.01,108,Balanced,แนะนำภายในบริบท การเผยแพร่วัฒนธรรมในประเทศ และได้คะแนนสูงทั้งจากเนื้อหาและพฤติกรรม จึงเป็นตัวเลือกอันดับต้น ๆ,0.17499998217936286,CF-preferred,0.2,18.4,1,4,3,1,1,0.0,popular,weak,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน22,การแสดงโขนเรื่องรามเกียรติ์ ตอน ศึกวิรุญจำบัง,1,1,0.8191646933555603,0.13208720088005066,1.0,1.0,0.1818181872367859,RRF,,4,"['วิรุญจำบัง', 'โอรส', 'เจ้าเมือง', 'ท้าวลัสเตียน']",4,7,cold,14,40,0.025,40,Balanced,แนะนำภายในบริบท งานฌาปนกิจศพ และได้คะแนนสูงทั้งจากเนื้อหาและพฤติกรรม จึงเป็นตัวเลือกอันดับต้น ๆ,0.14880950977097357,CF-preferred,0.3,36.1,1,8,7,1,1,0.0,mid,weak,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน23,ฟ้อนดวงเดือน,1,1,0.7705779075622559,0.1391248106956482,0.8663017153739929,1.0,0.15340909361839294,RRF,,3,"['พระนิพนธ์', 'การเกี้ยวพาราสี', 'ชายหนุ่ม']",3,8,cold,32,40,0.075,40,Balanced,แนะนำภายในบริบท งานฌาปนกิจศพ และได้คะแนนสูงทั้งจากเนื้อหาและพฤติกรรม จึงเป็นตัวเลือกอันดับต้น ๆ,0.07334782734493428,CF-preferred,0.2,31.3,1,1,0,1,1,0.13369828462600708,popular,weak,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน24,การแสดงโขนเรื่องรามเกียรติ์ ตอน ศึกพรหมาสตร์,3,1,0.7518682479858398,0.09290964156389236,0.6578729748725891,0.9906352758407593,0.12121212482452393,RRF,,2,"['ช้างเอราวัณ', 'อินทรชิต']",2,8,cold,2,100,0.03,108,Balanced,แนะนำภายในบริบท การเผยแพร่วัฒนธรรมในประเทศ และได้คะแนนสูงทั้งจากเนื้อหาและพฤติกรรม จึงเป็นตัวเลือกอันดับต้น ๆ,0.0436780764617436,CF-preferred,0.5,12.7,3,6,3,1,1,0.33276230096817017,niche,weak,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน25,การแสดงโขนเรื่องรามเกียรติ์ ตอน ศึกพรหมาสตร์,1,1,0.7507011890411377,0.11648911237716675,0.8641799688339233,1.0,0.16233766078948975,RRF,,2,"['สิ้นชีวิต', 'นางฟ้า']",2,8,cold,2,36,0.05555555555555555,36,Balanced,แนะนำภายในบริบท งานพระราชทานเพลิงศพ และได้คะแนนสูงทั้งจากเนื้อหาและพฤติกรรม จึงเป็นตัวเลือกอันดับต้น ๆ,0.052307644743353206,CF-preferred,0.3,36.3,1,4,3,1,1,0.13582003116607666,niche,weak,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน26,รำพลายชุมพล,1,1,0.8111036419868469,0.11200229823589325,1.0,1.0,0.17424242198467255,RRF,,4,"['พระไวย', 'รำเดี่ยว', 'ขุนแผน', 'ออกรบ']",4,7,cold,34,100,0.03,108,Balanced,แนะนำภายในบริบท การเผยแพร่วัฒนธรรมในประเทศ และได้คะแนนสูงทั้งจากเนื้อหาและพฤติกรรม จึงเป็นตัวเลือกอันดับต้น ๆ,0.1762013771711857,CF-preferred,0.2,32.8,1,1,0,1,1,0.0,popular,weak,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน27,นาฏ ณ วัง,1,1,0.7889984846115112,0.07936999946832657,1.0,1.0,0.1818181872367859,RRF,,2,"['พระราชวังบวรสถานมงคล', 'ความภาคภูมิใจ']",2,8,cold,17,16,0.0625,16,Balanced,แนะนำภายในบริบท งานสโมสรสันนิบาต และได้คะแนนสูงทั้งจากเนื้อหาและพฤติกรรม จึงเป็นตัวเลือกอันดับต้น ๆ,0.0833333287500004,CF-preferred,0.6,8.3,1,2,1,1,1,0.0,mid,weak,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน28,ระบำเก็บใบชา,2,1,0.8417283296585083,0.08242117613554001,1.0,0.7917283773422241,0.13438735902309418,RRF,,4,"['ผึ่งแดด', 'งานรื่นเริง', 'ภาคเหนือ', 'การเก็บใบชา']",4,17,mid,12,62,0.24193548387096775,62,Balanced,แนะนำภายในบริบท วันสงกรานต์ และได้คะแนนสูงทั้งจากเนื้อหาและพฤติกรรม จึงเป็นตัวเลือกอันดับต้น ๆ,0.05465447887680339,CF-preferred,0.5,13.2,2,20,18,1,1,0.20827162265777588,mid,moderate,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน29,ผืนไท,6,1,0.7255880832672119,0.08104812353849411,0.33503231406211853,0.975860059261322,0.10964912176132202,RRF,,2,"['อาณาประชาราษฎร์', 'ร่มเย็น']",2,1,cold,17,54,0.05555555555555555,54,CF-dominant,แนะนำภายในบริบท วันลอยกระทง และคล้ายกับสิ่งที่คุณเคยชอบในอดีต จึงถูกจัดอันดับสูง,0.2732918970329803,CBF-preferred,0.5,10.8,6,9,3,1,1,0.6408277451992035,mid,weak,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน3,การแสดงโขนเรื่องรามเกียรติ์ ตอน ศึกสัทธาสูร,20,0,0.7610898017883301,0.08324840664863586,0.665299654006958,0.7159963846206665,0.06564102321863174,RRF,,2,"['ขี่ม้า', 'พระราม']",2,17,mid,3,100,0.2,108,Balanced,แนะนำภายในบริบท การเผยแพร่วัฒนธรรมในประเทศ และได้คะแนนสูงทั้งจากเนื้อหาและพฤติกรรม จึงเป็นตัวเลือกอันดับต้น ๆ,0.06493500076714845,CF-preferred,0.5,30.6,20,37,17,1,1,0.050696730613708496,niche,weak,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน30,รำมโนห์ราบูชายัญ,1,1,0.7881804704666138,0.07333889603614807,1.0,0.7864848375320435,0.15757575631141663,RRF,,4,"['ผู้หญิง', 'บูชายัญ', 'เขาไกรลาส', 'บินหนี']",4,1,cold,8,66,0.07575757575757576,66,Balanced,แนะนำภายในบริบท การเผยแพร่วัฒนธรรมต่างประเทศ และได้คะแนนสูงทั้งจากเนื้อหาและพฤติกรรม จึงเป็นตัวเลือกอันดับต้น ๆ,0.01785709781869651,CBF-preferred,0.5,14.0,1,12,11,1,1,0.21351516246795654,niche,weak,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน31,ผืนไท,1,1,0.7674016952514648,0.081068255007267,1.0,1.0,0.1818181872367859,RRF,,3,"['อาณาประชาราษฎร์', 'ธงไทย', 'พระมหากษัตริย์']",3,1,cold,17,44,0.045454545454545456,44,Balanced,แนะนำภายในบริบท งานวันเกิด และได้คะแนนสูงทั้งจากเนื้อหาและพฤติกรรม จึงเป็นตัวเลือกอันดับต้น ๆ,0.14880950977097357,CBF-preferred,0.4,11.8,1,5,4,1,1,0.0,mid,weak,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน32,รำวงมาตรฐาน,1,1,0.8567702174186707,0.09425090998411179,1.0,0.9398268461227417,0.15757575631141663,RRF,,4,"['เพลงคืนเดือนหงาย', 'กระบวนท่ารำ', 'เพลงยอดชายใจหาญ', 'เพลงงามแสงเดือน']",4,2,cold,9,47,0.1276595744680851,47,Balanced,แนะนำภายในบริบท งานทำบุญ และได้คะแนนสูงทั้งจากเนื้อหาและพฤติกรรม จึงเป็นตัวเลือกอันดับต้น ๆ,0.18269231246540238,CBF-preferred,0.5,16.7,1,6,5,1,1,0.0601731538772583,niche,weak,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน33,รองเง็ง,2,1,0.805943489074707,0.07872883230447769,1.0,0.636492908000946,0.12937062978744507,RRF,,4,"['งานรื่นเริง', 'ค้าขาย', 'ผู้แสดง', 'มลายู']",4,2,cold,10,62,0.3064516129032258,62,Balanced,แนะนำภายในบริบท วันสงกรานต์ และได้คะแนนสูงทั้งจากเนื้อหาและพฤติกรรม จึงเป็นตัวเลือกอันดับต้น ๆ,0.02346045727462675,CBF-preferred,0.6,12.5,2,9,7,1,1,0.36350709199905396,niche,moderate,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน34,รองเง็ง,2,1,0.790131688117981,0.07300066202878952,1.0,0.8904950618743896,0.12937062978744507,RRF,,4,"['ภาคใต้', 'ค้าขาย', 'ผู้แสดง', 'ชายแดน']",4,2,cold,10,60,0.31666666666666665,60,Balanced,แนะนำภายในบริบท วันขึ้นปีใหม่ และได้คะแนนสูงทั้งจากเนื้อหาและพฤติกรรม จึงเป็นตัวเลือกอันดับต้น ๆ,0.1279461521268336,CBF-preferred,0.8,11.6,2,6,4,1,1,0.10950493812561035,niche,moderate,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน35,พลองไม้สั้น,1,1,0.823186993598938,0.07990046590566635,1.0,0.9953848719596863,0.16233766078948975,RRF,,4,"['ไม้สั้น', 'ผู้แสดง', 'ตัวต่อตัว', 'ต่อสู้']",4,1,cold,7,40,0.275,40,Balanced,แนะนำภายในบริบท งานสวดอภิธรรม และได้คะแนนสูงทั้งจากเนื้อหาและพฤติกรรม จึงเป็นตัวเลือกอันดับต้น ๆ,0.052307644743353206,CBF-preferred,0.7,10.2,1,7,6,1,1,0.004615128040313721,niche,moderate,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน36,พลองไม้สั้น,1,1,0.7895760536193848,0.08027426153421402,1.0,0.9996236562728882,0.17424242198467255,RRF,,4,"['ไม้สั้น', 'ขั้นพื้นฐาน', 'ผู้แสดง', 'ตัวต่อตัว']",4,1,cold,7,36,0.16666666666666666,36,Balanced,แนะนำภายในบริบท งานพระราชทานเพลิงศพ และได้คะแนนสูงทั้งจากเนื้อหาและพฤติกรรม จึงเป็นตัวเลือกอันดับต้น ๆ,0.1594202732692385,CBF-preferred,0.7,19.0,1,4,3,1,1,0.0003763437271118164,niche,weak,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน37,ระบำกรับ,1,1,0.8131909370422363,0.08592543005943298,1.0,0.9064905047416687,0.15757575631141663,RRF,,2,"['ผู้แสดง', 'กรับพวง']",2,1,cold,12,47,0.3191489361702128,47,Balanced,แนะนำภายในบริบท งานทำบุญ และได้คะแนนสูงทั้งจากเนื้อหาและพฤติกรรม จึงเป็นตัวเลือกอันดับต้น ๆ,0.13461534333842778,CBF-preferred,0.5,10.4,1,6,5,1,1,0.0935094952583313,mid,moderate,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน38,ล่องใต้,2,1,0.8122522830963135,0.0775061771273613,1.0,0.8787569999694824,0.14646464586257935,RRF,,3,"['การประกอบอาชีพ', 'ภาคใต้', 'ดินแดน']",3,1,cold,12,38,0.23684210526315788,38,Balanced,แนะนำภายในบริบท วันตรุษจีน และได้คะแนนสูงทั้งจากเนื้อหาและพฤติกรรม จึงเป็นตัวเลือกอันดับต้น ๆ,0.0452675075469315,CBF-preferred,0.4,13.5,2,15,13,1,1,0.12124300003051758,mid,moderate,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน39,พลองไม้สั้น,4,1,0.7497336864471436,0.07964133471250534,0.36168885231018066,1.0,0.11174242198467255,RRF,,2,"['ขั้นพื้นฐาน', 'ประชิดตัว']",2,1,cold,7,60,0.016666666666666666,60,CF-dominant,แนะนำภายในบริบท วันขึ้นปีใหม่ และคล้ายกับสิ่งที่คุณเคยชอบในอดีต จึงถูกจัดอันดับสูง,0.02334676638328027,CBF-preferred,0.7,10.3,4,2,-2,1,1,0.6383111476898193,niche,weak,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน4,ฟ้อนภูไท,1,1,0.8024742603302002,0.10428880900144577,0.8518562316894531,0.9506464004516602,0.1678321659564972,RRF,,3,"['แม่น้ำโขง', 'กาฬสินธุ์', 'ชาวภูไท']",3,15,mid,16,66,0.07575757575757576,66,Balanced,แนะนำภายในบริบท การเผยแพร่วัฒนธรรมต่างประเทศ และได้คะแนนสูงทั้งจากเนื้อหาและพฤติกรรม จึงเป็นตัวเลือกอันดับต้น ๆ,0.0,CF-preferred,0.3,25.8,1,3,2,1,1,0.09879016876220703,mid,weak,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน40,ล่องใต้,2,1,0.7985752820968628,0.08007572591304779,1.0,0.9912033081054688,0.15757575631141663,RRF,,2,"['ภาคใต้', 'ดินแดน']",2,1,cold,12,38,0.18421052631578946,38,Balanced,แนะนำภายในบริบท วันตรุษจีน และได้คะแนนสูงทั้งจากเนื้อหาและพฤติกรรม จึงเป็นตัวเลือกอันดับต้น ๆ,0.05454548703551122,CBF-preferred,0.5,13.0,2,8,6,1,1,0.00879669189453125,mid,weak,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน41,ระบำกรับ,4,1,0.8085237741470337,0.07909213751554489,1.0,0.9820346832275391,0.12794612348079681,RRF,,4,"['กรับพวง', 'ผู้แสดง', 'ฝ่ามือ', 'เครื่องดนตรี']",4,1,cold,12,47,0.3617021276595745,47,Balanced,แนะนำภายในบริบท งานเปิดบริษัท และได้คะแนนสูงทั้งจากเนื้อหาและพฤติกรรม จึงเป็นตัวเลือกอันดับต้น ๆ,0.07787693535801776,CBF-preferred,0.9,6.6,4,24,20,1,1,0.017965316772460938,mid,moderate,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน42,ล่องใต้,3,1,0.837864100933075,0.07753065973520279,1.0,0.8515604734420776,0.13257575035095215,RRF,,3,"['การประกอบอาชีพ', 'ภาคใต้', 'ดินแดน']",3,1,cold,12,100,0.17,108,Balanced,แนะนำภายในบริบท การเผยแพร่วัฒนธรรมในประเทศ และได้คะแนนสูงทั้งจากเนื้อหาและพฤติกรรม จึงเป็นตัวเลือกอันดับต้น ๆ,0.080267511304926,CBF-preferred,0.7,12.4,3,29,26,1,1,0.14843952655792236,mid,weak,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน43,ฟ้อนขันดอก,5,1,0.7981547713279724,0.08084101974964142,0.7674587368965149,0.9863131046295166,0.13025210797786713,RRF,,2,"['กระบวนท่ารำ', 'ล้านนา']",2,1,cold,11,47,0.1702127659574468,47,Balanced,แนะนำภายในบริบท งานทำบุญ และได้คะแนนสูงทั้งจากเนื้อหาและพฤติกรรม จึงเป็นตัวเลือกอันดับต้น ๆ,0.10160430353400751,CBF-preferred,0.5,13.3,5,10,5,1,1,0.2188543677330017,niche,weak,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน44,ฟ้อนขันดอก,4,1,0.7595348358154297,0.10180071741342545,0.6390316486358643,1.0,0.13636364042758942,RRF,,2,"['ภาคเหนือ', 'ล้านนา']",2,1,cold,11,44,0.18181818181818182,44,Balanced,แนะนำภายในบริบท งานวันเกิด และได้คะแนนสูงทั้งจากเนื้อหาและพฤติกรรม จึงเป็นตัวเลือกอันดับต้น ๆ,0.00694440333705079,CBF-preferred,0.4,17.0,4,5,1,1,1,0.36096835136413574,niche,weak,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน45,ระบำกินรีร่อน,1,1,0.8174552917480469,0.08396575599908829,1.0,0.9159717559814453,0.15757575631141663,RRF,,3,"['ผู้หญิง', 'เขาไกรลาส', 'กินรี']",3,1,cold,6,64,0.078125,64,Balanced,แนะนำภายในบริบท งานต้อนรับอาคันตุกะ และได้คะแนนสูงทั้งจากเนื้อหาและพฤติกรรม จึงเป็นตัวเลือกอันดับต้น ๆ,0.01785709781869651,CBF-preferred,0.3,28.8,1,11,10,1,1,0.08402824401855469,niche,weak,10
3761e57c-42ed-41ff-911f-34561beb1d4b,test,Hybrid+XAI-multilingual-e5-large-LightGCN,100,123,เอกชน46,ล่องใต้,2,1,0.8110492825508118,0.08168739080429077,1.0,0.8873995542526245,0.1435406655073166,RRF,,2,"['ภาคใต้', 'ดินแดน']",2,2,cold,12,100,0.14,108,Balanced,แนะนำภายในบริบท การเผยแพร่วัฒนธรรมในประเทศ และได้คะแนนสูงทั้งจากเนื้อหาและพฤติกรรม จึงเป็นตัวเลือกอันดับต้น ๆ,0.07250649836487026,CBF-preferred,0.6,13.1,2,21,19,1,1,0.11260044574737549,mid,weak,10
